"ID","SMILES","CNNscore","minimizedAffinity","IFP_scores"
"DeepCoy_ID_1675","CC(=O)C1=C(C(=O)c2ccncc2)Oc2ccccc2C1c1ccc(C)cc1","0.052817665",-7.70912,0.272727
"DeepCoy_ID_1676","C=CCC=C(C)C(=Cc1ccccc1C)C(=O)COC(=O)c1c(C)[nH]c2ccccc12","0.1133575141",-8.06702,0.4
"DeepCoy_ID_1677","CCC=CC(=O)c1cc(C(=O)Nc2ccc3c(c2)OC(C)CC3C)cc2c1CCCC2","0.1776808649",-9.77401,0.333333
"DeepCoy_ID_1678","CCOC(=O)c1ccccc1C(=O)Nc1c(C)cccc1C=CCCc1ccccc1","0.4971329868",-9.10918,0.5
"DeepCoy_ID_1679","CC(C)CC(C)C(=O)c1ccc(CNC(=O)c2ccc(Oc3ccccc3)cc2)cc1","0.4770525098",-10.34953,0.875
"DeepCoy_ID_1680","CC(C)c1ccc2cccc(NC(=O)c3ccc(Oc4ccccc4)c(C=O)c3)c2c1","0.2108808011",-10.55784,0.571429
"DeepCoy_ID_1681","CC(Cc1ccccc1)Oc1ccc2c(c1)C(C)(CC(=O)NCCc1ccoc1)CC2","0.0707551613",-7.53201,0.272727
"DeepCoy_ID_1682","CCCC(CCC)CN1C=c2c(cccc2=CC=CC(=O)c2cccc(C)c2O)C1=O","0.719124198",-10.90299,0.5
"DeepCoy_ID_1683","CC=C(C(C)=CCC)C(COc1cccc(C)c1)OC(=O)c1ccc2c(c1)CCCN2","0.0677206367",-8.58884,0.363636
"DeepCoy_ID_1684","CCCC(COCC)c1ccc(C(C)(CNC(=O)c2ccco2)c2ccccc2)cc1","0.1085543483",-7.33676,0.4
"DeepCoy_ID_1685","COc1cccc(C(c2ccc(N)cc2)c2cccc(O)c2)c1Oc1cccc(C)c1","0.0956543237",-7.81114,0.2
"DeepCoy_ID_1686","CCCOC(=O)Cc1ccc(NCc2ccccc2)cc1CCC(=O)c1ccccc1","0.2244779617",-9.18147,0.7
"DeepCoy_ID_1687","Cc1cc2oc(C(=O)Nc3ccc(CC(C)C)cc3)cc2cc1O","0.4955055118",-9.77233,0.375
"DeepCoy_ID_1688","COc1ccc2c(c1OC)C(NC(=O)c1c(C)cc(C)cc1-c1cccc(C)c1)CC2","0.1561968029",-8.81096,0.2
"DeepCoy_ID_1689","COc1ccc(OCC(=O)NC2CCC(Cc3ccccc3)c3ccccc32)cc1","0.3015824556",-8.84211,0.555556
"DeepCoy_ID_1690","CC(CCc1ccccc1OCC#Cc1ccccc1)NC(=O)C=CC1=CCCOC1","0.6501852274",-10.10173,0.6
"DeepCoy_ID_1691","CCC(C)CNCc1cc2oc(COc3ccccc3)c(C(C)=O)c2c2ccccc12","0.0692036301",-8.82759,0.454545
"DeepCoy_ID_1692","C=C1NCCC=C1Oc1ccc(OCC)cc1-c1ccc(C=C2CCCCC2=O)cc1","0.5488831401",-11.24375,0.875
"DeepCoy_ID_1693","C=CCCC(=O)NC1c2cc(OC)ccc2C(C)c2cccc(Oc3ccccc3)c21","0.0551329404",-7.96046,0.3
"DeepCoy_ID_1694","CC(O)c1ccccc1N(C)CC(=O)c1ccc(C(=O)c2ccccc2)cc1","0.8258852959",-10.72168,0.75
"DeepCoy_ID_1695","COc1ccccc1CCCC(=O)Cc1ccccc1NC(=O)c1cccc(C)c1C","0.5318719149",-9.15974,0.5
"DeepCoy_ID_1696","CC1CN(c2ccc(C=CC(=O)C=Cc3ccccc3)cc2)CC(C2=CCOC=C2)O1","0.7739979625",-11.58373,0.5
"DeepCoy_ID_1697","COCCN(C(=O)C=Cc1ccc2c(c1)-c1ccccc1C2)c1cccc(CO)c1C","0.1735905707",-11.22559,0.666667
"DeepCoy_ID_1698","O=C(NC1CC(Cc2ccccc2COC2CCC2)Cc2ccccc21)c1ccco1","0.1283457428",-9.6951,0.4
"DeepCoy_ID_1699","C=CC(=CC)C(=O)c1ccc(C=CC(=O)N(CC2CCCC2O)c2ccccc2)cc1","0.5469624996",-10.68789,0.625
"DeepCoy_ID_1700","CCCCc1cc(CCc2ccc(C3COC(=O)c4ccncc43)cc2C)ccc1O","0.4223870635",-12.27348,0.75
"DeepCoy_ID_1701","CCCC(Oc1ccccc1NC(=O)c1ccc2cc3c(cc2c1)CCCC3)C(C)=O","0.4740752578",-10.20818,0.666667
"DeepCoy_ID_1702","Cc1c(C(=O)Nc2ccc(C=Cc3cccc(C=O)c3)cc2)oc2c1CCC(C)C2","0.4284818172",-10.9843,0.555556
"DeepCoy_ID_1703","CCc1ccccc1CNc1ccc(COC(=O)c2cc(C)cc3c2C=CC3=O)cc1","0.0816801265",-8.96956,0.272727
"DeepCoy_ID_1704","CC1(CO)CCN(C(=O)c2cccc(CCC(=O)c3cccc4ccccc34)c2)CC1","0.2507903576",-10.84103,0.5
"DeepCoy_ID_1705","CCOC(C)c1oc2ccccc2c(=O)c1-c1ccc(C2=C(CNC)CCCC2)cc1","0.073699221",-9.68979,0.5
"DeepCoy_ID_1706","CC(C)(CCNC(=O)c1ccc2ccccc2c1)C1C(=O)C2=C(CCC=C2)C1=CC=O","0.1568033695",-9.91305,0.666667
"DeepCoy_ID_1707","Cc1ccc(CCC(C)C(=O)Nc2ccccc2C(=O)c2ccc(C=O)cc2)cc1C","0.0716451481",-8.55699,0.444444
"DeepCoy_ID_1708","CCCCc1cccc2c1OCC(CNC(=O)c1ccc3c4c(cccc14)CCC3)O2","0.2738372087",-9.90304,0.625
"DeepCoy_ID_1709","CCOc1ccc(C(=O)NCc2ccc(C=C3CCC4=CCC=C43)cc2)cc1OCC","0.4597899914",-10.39744,0.625
"DeepCoy_ID_1710","CCc1cc(C)oc1CCCOc1cccc(C2CCC(=O)N(c3ccccc3)C2)c1","0.316776067",-9.07687,0.75
"DeepCoy_ID_1711","Cc1cccc2ccc(C(=O)N3CCC(c4cc(O)ccc4O)c4ccccc43)cc12","0.2851579189",-10.56309,0.375
"DeepCoy_ID_1712","Cc1ccc(COCCCN2CC(=O)C(c3cccc(O)c3)=C2c2ccccc2)cc1","0.381752342",-9.12098,0.666667
"DeepCoy_ID_1713","CC(=O)c1ccc(Nc2cccc3c2CC(c2oc4ccccc4c2C)CC3=O)cc1","0.1714029759",-9.94708,0.333333
"DeepCoy_ID_1714","CCCCC1CC(NC(=O)COC(=O)C=C(C)c2ccc(C)cc2)=Cc2ccccc21","0.4857988954",-9.48942,0.5
"DeepCoy_ID_1715","COc1cc(NC(=O)C2=C(c3ccc(C)cc3)CCC2=Cc2ccc(C)o2)ccc1C","0.0439429022",-7.28169,0.3
"DeepCoy_ID_1716","Cc1cccc(C(=O)CCC(=O)Nc2ccc(CC=Cc3cc(C)c(C)o3)cc2)c1","0.5557890534",-11.05414,0.666667
"DeepCoy_ID_1717","C=C1OCCC2C=C(C(=O)c3ccc(N(C)C(=O)Cc4ccc(C)cc4)cc3)CCC12","0.500207305",-12.1057,0.6
"DeepCoy_ID_1718","Cc1cc(C)c(NC(=O)c2cccc3oc4ccc(C)cc4c(=O)c23)c(C)c1","0.1279330552",-9.97484,0.375
"DeepCoy_ID_1719","CCC1CC(c2cccc(C)c2NC(=O)c2ccccc2C)c2cccc(C=O)c2O1","0.242576614",-8.12235,0.4
"DeepCoy_ID_1720","CCC1=C(C)C(C(=O)NC2(c3ccccc3Oc3ccc(C)cc3)CCCC2)=CC1=O","0.1077150851",-8.36998,0.363636
"DeepCoy_ID_1721","Cc1ccc(C(=O)NC2(c3cc4c5c(cccc5c3)C(=O)OC4)CCCCC2)cc1C","0.0872980207",-9.24706,0.272727
"DeepCoy_ID_1722","CCC(C)c1ccc(C)cc1OC(=O)c1cc(C(=O)Nc2ccc(C)cc2)ccc1C","0.2545003593",-10.96166,0.6
"DeepCoy_ID_1723","C=CCOC(=O)C(=Cc1ccc(C)c(C)c1)C(C)=CC(=O)Nc1ccc2c(c1)CCC2","0.1421515346",-8.64601,0.5
"DeepCoy_ID_1724","CC1(C(=O)NC(COc2cccc3ccccc23)c2ccccc2)CCCCCO1","0.2098053843",-9.38204,0.4
"DeepCoy_ID_1725","CCc1c(-c2ccc(O)cc2)c(C)c(C(=O)NC)c2cc(C)c3c(c12)CCC(C)CO3","0.0707526281",-7.69488,0.3
"DeepCoy_ID_1726","CCCC(C)(C)CC(=O)Nc1c(C)oc(C)c1C(=O)CCc1cccc2ccccc12","0.105602324",-7.88375,0.333333
"DeepCoy_ID_1727","C=CCOc1cc2c(cc1CC(=O)NC(c1ccc(C=O)cc1)C(C)(C)C)CCC=C2","0.1249572709",-8.45323,0.444444
"DeepCoy_ID_1728","CCOC(=O)C(=Cc1ccccc1)Cc1ccccc1NC(=O)c1cccc(CC)c1","0.093503803",-8.1475,0.272727
"DeepCoy_ID_1729","CN(CC1CCCO1)C(=O)c1ccc2ccc3ccccc3c2c1","0.2381765693",-10.86803,0.5
"DeepCoy_ID_1730","C=C1C=c2ccc(C(=O)NC3(c4ccc(OC(C)C)cc4)CCCC3)cc2=C(CC)O1","0.1765558869",-8.79769,0.3
"DeepCoy_ID_1731","COc1ccccc1CNC(=O)Cc1cccc(C(=O)c2ccc(C3CC3)cc2)c1C","0.3242966831",-11.08732,0.666667
"DeepCoy_ID_1732","Cc1ccc2c(OCCC(Cc3ccccc3)OCC3=CCC(N)O3)ccc(C)c2c1","0.3965176046",-9.15536,0.4
"DeepCoy_ID_1733","CCC1=C(N2CCCC(c3cc(C=O)ccc3OCc3cccc(O)c3)C2)C=CCC1","0.261243999",-9.40989,0.272727
"DeepCoy_ID_1734","COc1ccc2cc(C3=CCN(C(=O)CC4(O)CC(C)CC(C)(C)C4)CC3)ccc2c1","0.8139712214",-11.79918,0.6
"DeepCoy_ID_1735","NC(Cc1ccc(O)cc1)C(c1ccc(CC(=O)c2ccccc2)cc1)c1ccco1","0.8432348371",-11.34325,0.75
"DeepCoy_ID_1736","CCC(=O)c1cccc2c(CC(=O)Nc3ccc(Oc4ccccc4)cc3)cccc12","0.4430842102",-10.56786,0.666667
"DeepCoy_ID_1737","CCC=CC(=O)Nc1ccc2c(c1)CCCCC2c1ccc(OC)c(OC(C)CC)c1","0.0770305097",-7.66646,0.5
"DeepCoy_ID_1738","C=C1COCC(=O)Nc2ccccc2OC2CCCC2CCCCCc2ccccc21","0.0482589751",-8.971,0.272727
"DeepCoy_ID_1739","COc1ccc(OC)c(C(O)(CCN2c3ccccc3CC2C)c2ccc(C)cc2)c1","0.1809299737",-7.79932,0.272727
"DeepCoy_ID_1740","Cc1ccc(NC(=O)CCC(C)(CC(=O)Oc2ccccc2C)c2ccccc2)cc1","0.07833682",-7.66792,0.333333
"DeepCoy_ID_1741","CCc1ccc(Cc2cc(NC(=O)Cc3ccccc3C=CC=O)ccc2OC)cc1","0.3665761948",-10.00946,0.7
"DeepCoy_ID_1742","Cc1cccc(-c2c(C(=O)N3CCOC(=O)C3)cc(C(C)(C)C)c3cccc(C)c23)c1","0.0506504998",-7.19043,0.333333
"DeepCoy_ID_1743","CC(=O)NC(CC(C)(C)C)=C1C(=O)C=C(OCc2ccc(C)cc2C)c2ccccc21","0.2188130319",-9.08681,0.4
"DeepCoy_ID_1744","COc1ccc2cccc(C(=O)c3c[nH]c4cc(C(=O)C5CCCCC5)ccc34)c2c1","0.2860819399",-11.69662,0.777778
"DeepCoy_ID_1745","Cc1ccc(OC(=O)c2ccccc2C(=O)NCc2cccc3ccccc23)c(C)c1","0.1210515499",-10.84445,0.5
"DeepCoy_ID_1746","CC=CCCC(=O)Nc1cc(C=c2cccc3c2=CC=C3)c(C(C)=CC=O)cc1OC","0.3106504381",-7.4825,0.444444
"DeepCoy_ID_1747","CCC(C)C(Oc1cccc(C)c1C)C(=O)NCCc1cc(O)c(C)c2ccccc12","0.1592550129",-9.8548,0.777778
"DeepCoy_ID_1748","CCCC(c1cc(NC(=O)c2ccccc2Oc2ccccc2)ccc1OC)C(C)C","0.1283899993",-7.8743,0.363636
"DeepCoy_ID_1749","COc1cccc(NC(=O)c2cccc(C)c2)c1Cc1ccc(C(=O)C(C)(C)C)cc1","0.2057099938",-9.99022,0.4
"DeepCoy_ID_1750","CC(=O)Nc1ccc(C2(C)CCCC(c3ccccc3CO)C2)c2ccccc12","0.1541538686",-9.83136,0.272727
"DeepCoy_ID_1751","CCCN1C(=O)Cc2ccccc2C1c1ccc(CCc2cccc(C(C)O)c2)cc1","0.5011562109",-11.44614,0.5
"DeepCoy_ID_1752","Cc1cccc2c(CC(C(=O)NC3CCOC3)c3ccccc3C(C)C)ccc(C)c12","0.2102931291",-7.97574,0.363636
"DeepCoy_ID_1753","CC(C)c1ccccc1C(=O)c1cccc(C2CC2NC(=O)CCc2ccccc2)c1","0.1421688646",-9.87779,0.5
"DeepCoy_ID_1754","CCC(=O)NC(CC(O)c1ccc(-c2ccc(C)cc2)cc1)c1ccc2c(c1)CCC2","0.5216792226",-10.62605,0.545455
"DeepCoy_ID_1755","N=C1CC(=O)CC(c2ccc(CCCCCC(O)c3ccccc3)c3ccccc23)C1","0.4037674367",-10.81386,0.625
"DeepCoy_ID_1756","CC(C)Cc1cccc(C(=O)Cc2c(C3CCNCC3C)cc(O)c3c2CCCC3)c1","0.169950366",-8.92942,0.272727
"DeepCoy_ID_1757","CCc1c(C(C)C)cc2ccccc2c1C=C1COc2cc(C(O)C(C)NC)ccc21","0.1924156398",-10.96862,0.75
"DeepCoy_ID_1758","Cc1ccc(C2CC2)cc1CN(Cc1ccccc1)C(C)C(O)c1ccccc1C=O","0.199588418",-8.14196,0.363636
"DeepCoy_ID_1759","Cc1ccccc1Cc1ccc(C(=O)NC(C)c2ccc3c(c2)C(=O)CC3(C)C)cc1","0.6641477346",-11.12102,0.75
"DeepCoy_ID_1760","CCCC(C(=O)NC(c1ccccc1)c1ccc(C)c(C)c1)c1ccc2c(c1)CCO2","0.081708543",-9.00977,0.363636
"DeepCoy_ID_1761","CC=Cc1ccc(N(Cc2ccc3c(c2)C(O)CC3)C(=O)C2C(C)(C)C2(C)C)cc1C","0.0689266175",-7.96342,0.2
"DeepCoy_ID_1762","CCC1=C(C2=CCC=C2)C(c2cccc(C(C)NC(=O)c3ccc(C=O)cc3)c2)=CC1","0.0945563242",-9.28665,0.444444
"DeepCoy_ID_1763","CCC1(O)CN(C(=O)Cc2cccc3ccccc23)CCC1(C)c1ccccc1","0.0580522232",-8.32176,0.272727
"DeepCoy_ID_1764","CCc1c(C)ccc(Cc2ccc(NC(=O)C3Cc4cc(C)c(C)cc4O3)cc2)c1C","0.1918527335",-9.99987,0.555556
"DeepCoy_ID_1765","COCCCCCCc1ccc2c(c1)C(O)C(NCCCc1ccc(C)cc1)CC2","0.080042854",-7.66611,0.545455
"DeepCoy_ID_1766","Cc1ccc(C(=O)N(C2CCCCC2)C2Cc3ccccc3CC2O)c2ccccc12","0.1619345099",-9.01579,0.3
"DeepCoy_ID_1767","C=C1C=CC(Nc2ccccc2C=C2C(=O)CCCC(C)(C)C2(C)O)c2ccccc21","0.1878958493",-9.47287,0.3
"DeepCoy_ID_1768","Cc1cccc(C2(c3ccccc3O)CCCN(C(=O)CCCc3ccccc3)C2)c1","0.0849507675",-6.87151,0.222222
"DeepCoy_ID_1769","Cc1ccc2ccccc2c1CC(CO)NC(=O)c1ccc2cccc(C)c2c1","0.3799099922",-10.16619,0.625
"DeepCoy_ID_1770","CCC(C)(C)CC1CC(C)=C(C(C)NC(=O)c2ccc(O)c3ccccc23)C(C)=C1C","0.1107430607",-8.12684,0.272727
"DeepCoy_ID_1771","Cc1ccc(CCN(C(=O)C=Cc2ccccc2C)C(C)c2cccc(O)c2)cc1C","0.2053965479",-8.79668,0.3
"DeepCoy_ID_1772","Cc1cccc(C2C(C(=O)N(Cc3ccccc3)CC(O)c3ccccc3)C2(C)C)c1","0.1187261716",-8.62667,0.272727
"DeepCoy_ID_1773","Cc1cc(C)c(C)c(C(=O)Nc2ccc(C(O)c3cc(C)ccc3C)cc2)c1","0.193835333",-10.02165,0.625
"DeepCoy_ID_1774","CC(CO)CC1CCc2cc3c(cc21)CCN(C(=O)CC1=Cc2ccccc2CC1)C3","0.1707493812",-10.56031,0.6
"DeepCoy_ID_1775","CCCCC(CNC(C)C)c1cc(C(C)=O)ccc1C(=O)c1cccc2ccccc12","0.134351477",-8.51265,0.307692
"DeepCoy_ID_1776","CCc1ccc(OCCCCC(=O)N2c3cccc4c3C(CC(C)(C)C4)C2C)cc1","0.4069876969",-9.55588,0.5
"DeepCoy_ID_1777","CCC(c1ccc(Oc2ccccc2C(C)(C)C)cc1)N1CCc2ccccc2C1=O","0.3641923368",-10.10832,0.6
"DeepCoy_ID_1778","Cc1ccc(CC(=O)NC(C)(Cc2ccccc2)c2ccc(C(C)(C)C)cc2)cc1O","0.1403595954",-7.08867,0.2
"DeepCoy_ID_1779","CCCCC1=C(O)CC(c2cc(Nc3cc(C)c(C)c(C)c3)ccc2C)C(C=O)=C1C","0.1440987587",-7.65803,0.363636
"DeepCoy_ID_1780","Cc1cccc(C(O)c2ccc(C)c(NC(=O)CCCCc3ccccc3)c2C)c1","0.3117449284",-10.41845,0.7
"DeepCoy_ID_1781","CC=CC=C(C)CCC1=C(c2cccc(O)c2)CCC(CC(=O)Nc2ccccc2)C1","0.175157845",-9.94022,0.555556
"DeepCoy_ID_1782","CC=Cc1cc(CCC(C)(O)CCc2ccccc2C2CCN(C=O)CC2)ccc1C","0.2541237772",-8.93073,0.444444
"DeepCoy_ID_1783","Cc1ccc(NC(C)COC(=O)c2cccc3c2CCC(C)C3)cc1C","0.3465322256",-10.08548,0.75
"DeepCoy_ID_1784","C=CCOC(=O)c1ccccc1CNc1ccccc1-c1ccc2c(c1)CC(C)CC2","0.6653823853",-11.08718,0.545455
"DeepCoy_ID_1785","CCc1cccc(C2(CC)CCCN(C(=O)C=Cc3cccc(-c4ccco4)c3)C2)c1","0.2171361744",-9.01788,0.666667
"DeepCoy_ID_1786","CCOC(=O)C(=C(C)Nc1ccc(C)c(C)c1)C(c1ccccc1)c1ccccc1C","0.1000530422",-7.00013,0.333333
"DeepCoy_ID_1787","C=CC(=CC=C1CCN2C(=O)C(=C3CCC(C)(C)C3)C(c3ccc(C)cc3)C2C1)CO","0.2578282952",-9.55515,0.222222
"DeepCoy_ID_1788","CC(C)c1cccc(C(C)Cc2ccc(C(=O)C=Cc3ccccc3)cc2)c1NC=O","0.1936392039",-9.50555,0.555556
"DeepCoy_ID_1789","CC1=CC2=C(C(=O)C=CC2)C(c2ccccc2C)C1(CC(=O)N(C)C)c1ccccc1","0.0718154982",-5.70247,0.0909091
"DeepCoy_ID_1790","Cc1ccc(-c2ccccc2N(Cc2c(C)cccc2C)C2(O)CCCOC2C)cc1","0.0805205777",-6.84295,0.272727
"DeepCoy_ID_1791","Cc1cccc(C(CNC(=O)C=Cc2ccccc2)Oc2c(C)c(C)cc(C)c2C)c1","0.3125823438",-9.49027,0.75
"DeepCoy_ID_1792","CCC(C)Nc1ccccc1C=C1CCOc2cc(CC(C)(C)C)c(CCC=O)cc21","0.0381460972",-7.51834,0.272727
"DeepCoy_ID_1793","O=CC1=CC(c2ccccc2C(=O)N(CCC2CC2)Cc2cccc3c2=CCC=3)CC1","0.0782776326",-7.59661,0.3
"DeepCoy_ID_1794","CC=C(C)CCCNC(=O)C1CCCc2cc(C)ccc2CCCc2ccccc2O1","0.071596615",-8.90187,0.3
"DeepCoy_ID_1795","C=CC(=C)C1=CCc2cc(C)cc(C(C(=O)Nc3ccccc3)=C3CCCCC3=O)c21","0.0440039784",-6.01413,0.3
"DeepCoy_ID_1796","Cc1ccc2c(c1)C(C(C)C(c1ccccc1)c1ccc(CC(C)C)cc1)NC(=O)O2","0.2414294183",-9.58096,0.4
"DeepCoy_ID_1797","CCOC(=O)C=CC(=CC=Cc1ccc2c(c1)NCCC2(C)C)c1ccc(CC)cc1","0.404289037",-10.1707,0.875
"DeepCoy_ID_1798","Cc1cc(C)c(C(=O)NCc2cccc(Cc3cc(C)c(C)c(C)c3C)c2O)c(C)c1","0.7000799179",-10.64727,0.625
"DeepCoy_ID_1799","Cc1cccc(CC(O)c2ccc(C(C)CC3CCCCO3)cc2)n1","0.8756105304",-11.22371,0.666667
"DeepCoy_ID_1800","CC(NC(=O)CC(C)(C)CCc1cc2ccccc2o1)c1cccc2c1CCCC2=O","0.2720017731",-9.30567,0.6
"DeepCoy_ID_1801","CCOc1ccccc1C1=CC(C)N(C(=O)COc2cccc3cc(C)ccc23)CC1","0.2307995856",-8.62337,0.3
"DeepCoy_ID_1802","Cc1cc2c3c(cccc3c1NC(=O)CC(C)(O)CCC(=O)c1ccccc1)CC2","0.2880377769",-9.08434,0.363636
"DeepCoy_ID_1803","C=C1OCCC(C)(C(=O)Nc2ccc3ccc(Oc4cccc(C)c4)cc3c2)C1=CC","0.6398109794",-11.63635,0.5
"DeepCoy_ID_1804","CC1CC(C(=O)Nc2ccccc2C(=O)C=Cc2cccc3ccccc23)CC(C)O1","0.1913623959",-10.66747,0.666667
"DeepCoy_ID_1805","CC(=O)c1cccc(NC(=O)c2ccccc2C(=O)c2ccc(C3CCCC3)cc2)c1","0.173986882",-9.62787,0.444444
"DeepCoy_ID_1806","CC(=O)c1ccc(C(=O)Nc2ccccc2C2OC(C)Cc3ccccc32)cc1","0.1295222193",-8.96592,0.444444
"DeepCoy_ID_1807","CC(=O)c1ccc(NC(=O)c2ccc(C(=O)c3cccc4c3=C(C)CCC=4)cc2)cc1","0.1207622141",-8.85022,0.375
"DeepCoy_ID_1808","CCC(C)C(=O)c1ccc(C(=O)Nc2cccc(C)c2-c2ccc3c(c2)CCO3)cc1","0.4383950531",-11.02346,0.545455
"DeepCoy_ID_1809","CCc1c(C(=O)NCc2ccccc2Oc2ccccc2C)cc2c(c1C)CCC2=O","0.5348541737",-11.24468,1
"DeepCoy_ID_1810","Cc1ccc2c(C)ccc(C(=O)CCNC(=O)C=Cc3ccc4c(c3)CCCO4)c2c1","0.3562478721",-11.15061,0.555556
"DeepCoy_ID_1811","CCC1CC(O)=C(C(=O)NCc2ccccc2C=C2CCCc3cc(C)ccc32)C1=O","0.1045542508",-10.91238,0.777778
"DeepCoy_ID_1812","C=C1CCC=C1c1ccc(C(NC(=O)c2cc(C(=O)OC)ccc2C)C(C)(C)C)cc1","0.300694555",-10.06905,0.714286
"DeepCoy_ID_1813","COc1ccc(C(=O)c2c(C)[nH]c(C)c2C(=O)C2=CCc3cc(C)ccc3C2)c(C)c1","0.1134637222",-9.15679,0.444444
"DeepCoy_ID_1814","CC(C=N)=Cc1cc2ccc(C)cc2cc1OCC(O)COc1ccccc1C1CC1","0.2184213996",-8.91424,0.4
"DeepCoy_ID_1815","CC1=CC(=O)OC1=C(Cc1ccccc1)C(=O)Nc1cccc2ccccc12","0.0818613246",-8.07428,0.333333
"DeepCoy_ID_1816","Cc1ccc(NC(=O)CC(=O)c2ccc(C)c(C(=O)c3ccc(C)c(C)c3)c2)cc1C","0.3613420129",-11.88731,0.666667
"DeepCoy_ID_1817","CC(=O)C(=Cc1cc2c(cc1C)C(C)(C)CC2=O)c1ccc(C(=O)NCC(C)C)cc1","0.2266135216",-10.00379,0.625
"DeepCoy_ID_1818","CC1(C)CC(C)(Cc2ccc(-c3cccc(NC(=O)c4ccccc4)c3)cc2)C(=O)O1","0.4278737605",-11.48697,0.75
"DeepCoy_ID_1819","CCCC(Oc1ccc2c(c1)CCC2)C(=O)Nc1ccccc1-c1ccc(OC)cc1","0.1075285375",-7.81824,0.4
"DeepCoy_ID_1820","Cc1cccc(NC(=O)C=Cc2cccc(CCC(=O)OC3CCCCC3)c2C)c1C","0.3644975424",-10.88331,0.6
"DeepCoy_ID_1821","CC=CC=CC(=O)C(CC(C)(C)C)=C(NC(=O)c1ccco1)c1ccc2c(c1)CCC2","0.1060012728",-8.73024,0.5
"DeepCoy_ID_1822","CCCc1cccc2cc(NC(=O)C=C(C=O)c3cc(C)ccc3C)cc(C(C)=O)c12","0.3099429309",-7.82499,0.75
"DeepCoy_ID_1823","COc1cc(NC(=O)c2cccc(CCc3ccc4c(c3)CCCC4)c2)ccc1C=O","0.4250537753",-11.89011,0.7
"DeepCoy_ID_1824","CC1=CC(C)C(=C(C)C)C(C(=O)COc2ccc(C(=O)Nc3ccc(C)cc3)cc2)=C1","0.3326675594",-11.47009,0.75
"DeepCoy_ID_1825","CNC(=O)c1ccc(C(=O)OC2Cc3cccc4c3-c3c(cccc32)CC4)cc1","0.2097655386",-10.91528,0.5
"DeepCoy_ID_1826","C=C1C(=CC=CC(=O)c2cccc(C)c2)CC(=O)N1c1ccc(CCCO)cc1","0.2503058016",-11.02345,0.75
"DeepCoy_ID_1827","CCC1=CC(=O)CCC(c2ccc(C)cc2)=CNC(=O)c2c(ccc3ccccc23)O1","0.0844237208",-8.23992,0.1
"DeepCoy_ID_1828","CCc1cc(C(=O)Cc2c[nH]c3cc4c(cc23)CC(C)C(C)O4)cc2c1OCCC2","0.4730282426",-11.27074,0.75
"DeepCoy_ID_1829","CCc1ccc(-c2cccc3cccc(C(=O)C(NC(=O)OC)C(C)C)c23)cc1","0.0524213538",-6.73977,0.333333
"DeepCoy_ID_1830","Cc1ccc(OCC2CCCN(C(=O)c3cc(O)ccc3-c3ccccc3C)C2)cc1","0.5169553161",-8.36113,0.272727
"DeepCoy_ID_1831","CC1(C)CCCC1C(=O)c1ccc(C(=O)N2c3ccccc3CC2c2ccco2)cc1","0.0724192038",-8.18121,0.4
"DeepCoy_ID_1832","O=C1CCC=CC1=C(NC(=O)c1ccc2ccccc2c1)c1cccc2c1=CCOC=2","0.1013639569",-9.82913,0.375
"DeepCoy_ID_1833","CCOC1(CCOc2ccc(N=Cc3ccc(C#CCCO)cc3)cc2)CCCCC1","0.3966830373",-8.5441,0.333333
"DeepCoy_ID_1834","Cc1cccc(Oc2c(C)cc(C)cc2C(=O)Nc2cc(C)c(C)cc2OC(C)C)c1","0.108319506",-8.62982,0.363636
"DeepCoy_ID_1835","CCCc1ccccc1OCCc1ccc(C)cc1CNC(=O)c1ccc(C)o1","0.8631048799",-9.96112,0.555556
"DeepCoy_ID_1836","COC(=O)C1=C(C2CC2)NC(c2cccc(C(=O)c3ccc4c(c3)CC(C)CC4)c2)C1","0.6043924093",-10.31113,0.6
"DeepCoy_ID_1837","C=CCOc1cc(C)ccc1C=Cc1ccc(C(=O)Nc2ccccc2C=O)cc1C","0.1377152205",-10.0231,0.75
"DeepCoy_ID_1838","CC=COc1ccc(OC)cc1C(O)c1cccc(NC2CCCc3ccccc32)c1","0.1486033052",-9.58501,0.6
"DeepCoy_ID_1839","CNC(C)c1ccccc1C=C(C(=O)Oc1ccc(C)cc1OC)c1ccc(C)cc1","0.1884594262",-9.04194,0.4
"DeepCoy_ID_1840","COCCN(C(=O)Cc1ccccc1)C(c1ccc(C)cc1)C(O)c1ccccc1C","0.1625199467",-7.32375,0.4
"DeepCoy_ID_1841","CCOC1=CC=C(OC(C)C)c2cccc(C)c2NC(=O)C=CC=C1c1ccccc1","0.1405323148",-6.70448,0.111111
"DeepCoy_ID_1842","CCOc1ccc(CNC(=O)c2ccccc2CCOc2ccc(CC)c(C)c2)cc1","0.5769545436",-9.68694,0.666667
"DeepCoy_ID_1843","C=CC(=C)c1cc(C)c(C)cc1C(NC(=O)COc1cccc(C=CC=O)c1)C1CC1","0.2025643885",-7.68411,0.333333
"DeepCoy_ID_1844","CCCC(C)CNC(C)c1ccc(Oc2ccc3c(oc4ccccc43)c2OC)cc1","0.3208090365",-7.74637,0.5
"DeepCoy_ID_1845","CCC(C)(C)c1ccc(-c2ccc(C(=O)OC(C)C(=O)Nc3ccccc3)cc2)cc1","0.1074703708",-7.64634,0.666667
